name,address,street,postal_code,city,canton,phone_number,professions,url
Universitätsspital Zürich - Infektiologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Infektiologie",https://www.onedoc.ch/de/spital/zurich/e0rm/universitatsspital-zurich-infektiologie
Universitätsspital Zürich - Innere Medizin,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allergologie und Immunologie, Allgemeine Innere Medizin, Arbeitsmedizin, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Kardiologie, Klinische Pharmakologie und Toxikologie, Pharmazeutische Medizin",https://www.onedoc.ch/de/spital/zurich/e0r5/universitatsspital-zurich-innere-medizin
Universitätsspital Zürich - Institut für Hausarztmedizin,"Pestalozzistrasse 24, 8091 Zürich",Pestalozzistrasse 24,8091,Zürich,Zürich,044 255 98 55,"Allgemeine Innere Medizin, Angiologie, Hausarztmedizin (Allgemeinmedizin), Kardiologie",https://www.onedoc.ch/de/spital/zurich/ewf2/universitatsspital-zurich-institut-fur-hausarztmedizin
Universitätsspital Zürich - Integrative-/Komplementärmed.,"Sonneggstrasse 6, 8091 Zürich",Sonneggstrasse 6,8091,Zürich,Zürich,044 255 11 11,"Akupunktur, Allgemeine Innere Medizin, Homöopathie, Hämatologie",https://www.onedoc.ch/de/spital/zurich/eww6/universitatsspital-zurich-integrative-komplementarmed
Universitätsspital Zürich - Intensiv,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin, Kardiologie, Neurologie",https://www.onedoc.ch/de/spital/zurich/e0rj/universitatsspital-zurich-intensiv
Universitätsspital Zürich - Kardiologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/zurich/eyxg/universitatsspital-zurich-kardiologie
Universitätsspital Zürich - Klinik für Pneumologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin, Pneumologie",https://www.onedoc.ch/de/spital/zurich/e0s0/universitatsspital-zurich-klinik-fur-pneumologie
Universitätsspital Zürich - Klinik für Thoraxchirurgie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Chirurgie, Herzchirurgie",https://www.onedoc.ch/de/spital/zurich/e0uc/universitatsspital-zurich-klinik-fur-thoraxchirurgie
Universitätsspital Zürich - Klinische Forschung,"Rämistrasse 100 / MOU2, 8091 Zürich",Rämistrasse 100 / MOU2,8091,Zürich,Zürich,043 253 01 16,"Allergologie und Immunologie, Dermatologie und Venerologie, Pharmazeutische Medizin",https://www.onedoc.ch/de/spital/zurich/ewqx/universitatsspital-zurich-klinische-forschung
Universitätsspital Zürich - Kompetenzzentrum Palliative Care,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Neurologie",https://www.onedoc.ch/de/spital/zurich/e0xu/universitatsspital-zurich-kompetenzzentrum-palliative-care
Universitätsspital Zürich - Neonatologie,"Frauenklinikstrasse 10, 8091 Zürich",Frauenklinikstrasse 10,8091,Zürich,Zürich,044 255 11 11,"Intensivmedizin, Kinder- und Jugendpsychiatrie, Pädiatrie",https://www.onedoc.ch/de/spital/zurich/e0w7/universitatsspital-zurich-neonatologie
Universitätsspital Zürich - Nephrologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Chirurgie, Nephrologie",https://www.onedoc.ch/de/spital/zurich/e0rx/universitatsspital-zurich-nephrologie
Universitätsspital Zürich - Neurologie,"Frauenklinikstrasse 26, 8091 Zürich",Frauenklinikstrasse 26,8091,Zürich,Zürich,044 255 11 11,"Hausarztmedizin (Allgemeinmedizin), Neurologie",https://www.onedoc.ch/de/spital/zurich/et3y/universitatsspital-zurich-neurologie
Universitätsspital Zürich - Neuroradiologie,"Frauenklinikstrasse 10, 8091 Zürich",Frauenklinikstrasse 10,8091,Zürich,Zürich,044 255 11 11,Radiologie,https://www.onedoc.ch/de/spital/zurich/e0su/universitatsspital-zurich-neuroradiologie
Universitätsspital Zürich - Notfallstation,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/zurich/e0uy/universitatsspital-zurich-notfallstation
Universitätsspital Zürich - Nuklearmedizin,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Kardiologie, Nuklearmedizin, Radiologie",https://www.onedoc.ch/de/spital/zurich/e0rl/universitatsspital-zurich-nuklearmedizin
Universitätsspital Zürich - Onkologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Medizinische Onkologie",https://www.onedoc.ch/de/spital/zurich/ez4t/universitatsspital-zurich-onkologie
Universitätsspital Zürich - ORL Klinik,"Frauenklinikstrasse 24, 8091 Zürich",Frauenklinikstrasse 24,8091,Zürich,Zürich,044 255 11 11,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/zurich/e0s8/universitatsspital-zurich-orl-klinik
Universitätsspital Zürich - Pharmakologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Gastroenterologie, Klinische Pharmakologie und Toxikologie, Pharmazeutische Medizin",https://www.onedoc.ch/de/spital/zurich/e0wv/universitatsspital-zurich-pharmakologie
Universitätsspital Zürich - Psych. Ambulatorium,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 52 80,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zurich/ewgy/universitatsspital-zurich-psych-ambulatorium
Universitätsspital Zürich - Radiologische Klinik,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Hausarztmedizin (Allgemeinmedizin), Kardiologie, Radiologie",https://www.onedoc.ch/de/spital/zurich/e0sy/universitatsspital-zurich-radiologische-klinik
Universitätsspital Zürich - Radioonkologie,"Rämistrasse 100, 8091 Zürich",Rämistrasse 100,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Radio-Onkologie (Strahlentherapie)",https://www.onedoc.ch/de/spital/zurich/e0wj/universitatsspital-zurich-radioonkologie
Universitätsspital Zürich - Reproduktions-Endokrinologie,"Frauenklinikstrasse 10, 8091 Zürich",Frauenklinikstrasse 10,8091,Zürich,Zürich,044 255 11 11,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/zurich/e0tp/universitatsspital-zurich-reproduktions-endokrinologie
Universitätsspital Zürich - Rheumatologische Klinik,"Gloriastrasse 25, 8091 Zürich",Gloriastrasse 25,8091,Zürich,Zürich,044 255 11 11,"Allgemeine Innere Medizin, Pharmazeutische Medizin, Rheumatologie",https://www.onedoc.ch/de/spital/zurich/emvp/universitatsspital-zurich-rheumatologische-klinik
Universitätsspital Zürich - Urologische Klinik,"Frauenklinikstrasse 10, 8006 Zürich",Frauenklinikstrasse 10,8006,Zürich,Zürich,044 255 54 40,Urologie,https://www.onedoc.ch/de/spital/zurich/ewir/universitatsspital-zurich-urologische-klinik
Uroviva - Urologie Männedorf,"Asylstrasse 10, 8708 Männedorf",Asylstrasse 10,8708,Männedorf,Zürich,044 922 30 40,Urologie,https://www.onedoc.ch/de/spital/mannedorf/euco/uroviva-urologie-mannedorf
Uroviva - Urologie Meilen,"Obere Kirchgasse 18, 8706 Meilen",Obere Kirchgasse 18,8706,Meilen,Zürich,044 365 11 77,Urologie,https://www.onedoc.ch/de/spital/meilen/exkz/uroviva-urologie-meilen
Uroviva - Urologie Stadelhofen,"Goethestrasse 24, 8001 Zürich",Goethestrasse 24,8001,Zürich,Zürich,044 365 11 11,Urologie,https://www.onedoc.ch/de/spital/zurich/eucr/uroviva-urologie-stadelhofen
Uroviva - Urologie Zollikerberg,"Trichtenhauser Strasse 20, 8125 Zollikerberg",Trichtenhauser Strasse 20,8125,Zollikerberg,Zürich,044 397 24 10,,https://www.onedoc.ch/de/spital/zollikerberg/exu6/uroviva-urologie-zollikerberg
Uroviva - Urologie Zürich Höngg,"Frankentalerstrasse 1, 8049 Zürich",Frankentalerstrasse 1,8049,Zürich,Zürich,044 340 00 33,Urologie,https://www.onedoc.ch/de/spital/zurich/exk5/uroviva-urologie-zurich-hongg
Zentrum für Radiotherapie,"Spitalstrasse 37a, 8630 Rüti ZH",Spitalstrasse 37a,8630,Rüti ZH,Zürich,052 266 56 00,Radio-Onkologie (Strahlentherapie),https://www.onedoc.ch/de/spital/ruti/e0zw/zentrum-fur-radiotherapie
Zentrum für Soziale Psychiatrie Heliosstrasse - Psychiatrisches Ambulatorium,"Heliosstrasse 32, 8032 Zürich",Heliosstrasse 32,8032,Zürich,Zürich,044 389 15 70,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zurich/ewve/zentrum-fur-soziale-psychiatrie-heliosstrasse-psychiatrisches-ambulatorium
Zentrum für Soziale Psychiatrie - Psych. Ambulatorium,"Militärstrasse 8, 8004 Zürich",Militärstrasse 8,8004,Zürich,Zürich,044 296 73 00,"Allgemeine Innere Medizin, Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/zurich/ewje/zentrum-fur-soziale-psychiatrie-psych-ambulatorium
"Zentrum für Urologie, Zürich Klinik Hirslanden","Witellikerstrasse 40, 8032 Zürich",Witellikerstrasse 40,8032,Zürich,Zürich,044 387 20 30,Urologie,https://www.onedoc.ch/de/spital/zurich/ebaqn/zentrum-fur-urologie-zurich-klinik-hirslanden
"Zollikerberg, Spital Zollikerberg - Medizin Onkologie","Trichtenhauser Strasse 20, 8125 Zollikerberg",Trichtenhauser Strasse 20,8125,Zollikerberg,Zürich,044 397 21 11,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/zollikerberg/e01f/zollikerberg-spital-zollikerberg-medizin-onkologie
"Zollikon, The Kusnacht Practice - Andere","Zollikerstrasse 60, 8702 Zollikon",Zollikerstrasse 60,8702,Zollikon,Zürich,043 541 11 52,Dermatologie und Venerologie,https://www.onedoc.ch/de/spital/zollikon/ew24/zollikon-the-kusnacht-practice-andere
Zürcher RehaZentrum Wald - Innere Medizin,"Faltigbergstrasse 7, 8636 Wald ZH",Faltigbergstrasse 7,8636,Wald ZH,Zürich,055 256 61 11,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/wald/e0xn/zurcher-rehazentrum-wald-innere-medizin
Zürcher RehaZentrum Wald - Kardiologie,"Faltigbergstrasse 7, 8636 Wald ZH",Faltigbergstrasse 7,8636,Wald ZH,Zürich,055 256 61 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/wald/e014/zurcher-rehazentrum-wald-kardiologie
Zürcher RehaZentrum Wald - Neurologie,"Faltigbergstrasse 7, 8636 Wald ZH",Faltigbergstrasse 7,8636,Wald ZH,Zürich,055 256 61 11,"Neurologie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/wald/e0zl/zurcher-rehazentrum-wald-neurologie
Zürcher RehaZentrum Wald - Pneumologie,"Faltigbergstrasse 7, 8636 Wald ZH",Faltigbergstrasse 7,8636,Wald ZH,Zürich,055 256 61 11,"Allgemeine Innere Medizin, Neurologie, Pneumologie",https://www.onedoc.ch/de/spital/wald/ewvk/zurcher-rehazentrum-wald-pneumologie
"Zürich, Universitäts-Kinderspital Zürich - Stammzelltransplantation","Steinwiesstrasse 75, 8032 Zürich",Steinwiesstrasse 75,8032,Zürich,Zürich,044 266 71 11,"Allergologie und Immunologie, Pädiatrie",https://www.onedoc.ch/de/spital/zurich/e0v3/zurich-universitats-kinderspital-zurich-stammzelltransplantation
Ambulatorium Südhang Biel-Bienne,"Bahnhofplatz 2, 2502 Biel",Bahnhofplatz 2,2502,Biel,Bern,032 338 80 40,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/biel/ezeq/ambulatorium-sudhang-biel-bienne
Ambulatorium Südhang - Psych. Ambulatorium,"Kirchbergstrasse 97, 3402 Burgdorf",Kirchbergstrasse 97,3402,Burgdorf,Bern,034 422 14 95,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/burgdorf/eq3s/ambulatorium-sudhang-psych-ambulatorium
Ambulatorium Südhang - Psych. Ambulatorium,"Bahnhofplatz 2, 2502 Biel",Bahnhofplatz 2,2502,Biel,Bern,032 338 80 40,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/biel/er11/ambulatorium-sudhang-psych-ambulatorium
AugenCentrum Zytglogge,"Casinoplatz 2, 3011 Bern",Casinoplatz 2,3011,Bern,Bern,031 311 58 10,Augenheilkunde,https://www.onedoc.ch/de/spital/bern/em4z/augencentrum-zytglogge
Berner Augenklinik am Lindenhofspital,"Bremgartenstrasse 119, 3012 Bern",Bremgartenstrasse 119,3012,Bern,Bern,031 311 12 22,"Anästhesiologie, Augenheilkunde",https://www.onedoc.ch/de/spital/bern/er63/berner-augenklinik-am-lindenhofspital
Berner Reha Zentrum - Innere Medizin,"Schwendi 299, 3625 Heiligenschwendi",Schwendi 299,3625,Heiligenschwendi,Bern,033 244 33 33,Allgemeine Innere Medizin,https://www.onedoc.ch/de/spital/heiligenschwendi/ey8f/berner-reha-zentrum-innere-medizin
Berner Reha Zentrum - Kardiologie,"Schwendi 299, 3625 Heiligenschwendi",Schwendi 299,3625,Heiligenschwendi,Bern,033 244 33 33,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/heiligenschwendi/ey9x/berner-reha-zentrum-kardiologie
Berner Reha Zentrum - Pneumologie,"Schwendi 299, 3625 Heiligenschwendi",Schwendi 299,3625,Heiligenschwendi,Bern,033 244 33 33,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/heiligenschwendi/eru0/berner-reha-zentrum-pneumologie
"Bern, Soteria Bern - Psych. Ambulatorium","Bühlstrasse 19A, 3012 Bern",Bühlstrasse 19A,3012,Bern,Bern,031 305 06 60,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/bern/esok/bern-soteria-bern-psych-ambulatorium
"Brunner Nino, FMH Psychiatrie und Psychotherapie","Spitalgasse 38, 3011 Bern",Spitalgasse 38,3011,Bern,Bern,031 536 47 79,,https://www.onedoc.ch/de/spital/bern/esk5/brunner-nino-fmh-psychiatrie-und-psychotherapie
CONTACT Suchtbehandlung - Drogenberatung,"Zieglerstrasse 30, 3007 Bern",Zieglerstrasse 30,3007,Bern,Bern,031 380 84 84,"Hausarztmedizin (Allgemeinmedizin), Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/spital/bern/esqa/contact-suchtbehandlung-drogenberatung
Engeriedspital - Brustzentrum/Chirurgie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/bern/ey9i/engeriedspital-brustzentrum-chirurgie
Engeriedspital - Fachgebiet Allgemeine Chirurgie - Viszeralchirurgie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,"Chirurgie, Herzchirurgie, Viszeralchirurgie",https://www.onedoc.ch/de/spital/bern/eoaz/engeriedspital-fachgebiet-allgemeine-chirurgie-viszeralchirurgie
Engeriedspital - Fachgebiet Allgemeine Innere Medizin,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Infektiologie, Intensivmedizin, Kardiologie, Nephrologie",https://www.onedoc.ch/de/spital/bern/ezbv/engeriedspital-fachgebiet-allgemeine-innere-medizin
Engeriedspital - Fachgebiet Anästhesiologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 309 91 11,"Anästhesiologie, Hausarztmedizin (Allgemeinmedizin), Intensivmedizin",https://www.onedoc.ch/de/spital/bern/ey8a/engeriedspital-fachgebiet-anasthesiologie
Engeriedspital - Fachgebiet Angiologie und Gefässchirurgie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Angiologie",https://www.onedoc.ch/de/spital/bern/ezfr/engeriedspital-fachgebiet-angiologie-und-gefasschirurgie
Engeriedspital - Fachgebiet Diabetologie/Endokrinologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",https://www.onedoc.ch/de/spital/bern/ey9b/engeriedspital-fachgebiet-diabetologie-endokrinologie
Engeriedspital - Fachgebiet Gynäkologie und Geburtshilfe,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Gynäkologie und Geburtshilfe, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",https://www.onedoc.ch/de/spital/bern/eyq0/engeriedspital-fachgebiet-gynakologie-und-geburtshilfe
Engeriedspital - Fachgebiet Hämatologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Hämatologie",https://www.onedoc.ch/de/spital/bern/e9fn/engeriedspital-fachgebiet-hamatologie
Engeriedspital - Fachgebiet Handchirurgie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/spital/bern/e9fp/engeriedspital-fachgebiet-handchirurgie
Engeriedspital - Fachgebiet HNO,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/spital/bern/ey96/engeriedspital-fachgebiet-hno
Engeriedspital - Fachgebiet Infektiologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Infektiologie",https://www.onedoc.ch/de/spital/bern/e9fv/engeriedspital-fachgebiet-infektiologie
Engeriedspital - Fachgebiet Kardiologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Kardiologie",https://www.onedoc.ch/de/spital/bern/e9fx/engeriedspital-fachgebiet-kardiologie
Engeriedspital - Fachgebiet Medizinische Onkologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Medizinische Onkologie",https://www.onedoc.ch/de/spital/bern/ezgd/engeriedspital-fachgebiet-medizinische-onkologie
"Engeriedspital - Fachgebiet Mund-, Kiefer- und Gesichtschirurgie","Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Mund-, Kiefer- und Gesichtschirurgie, Oralchirurgie",https://www.onedoc.ch/de/spital/bern/ezc2/engeriedspital-fachgebiet-mund-kiefer-und-gesichtschirurgie
Engeriedspital - Fachgebiet Ophtalmologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,Augenheilkunde,https://www.onedoc.ch/de/spital/bern/ezim/engeriedspital-fachgebiet-ophtalmologie
Engeriedspital - Fachgebiet Orthopädische Chirurgie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,Orthopädische Chirurgie,https://www.onedoc.ch/de/spital/bern/ezf5/engeriedspital-fachgebiet-orthopadische-chirurgie
Engeriedspital - Fachgebiet Platisch-Rekonstr. Chirurgie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Handchirurgie, Hausarztmedizin (Allgemeinmedizin), Plastische, rekonstruktive und ästhetische Chirurgie",https://www.onedoc.ch/de/spital/bern/ezbj/engeriedspital-fachgebiet-platisch-rekonstr-chirurgie
Engeriedspital - Fachgebiet Pneumologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/spital/bern/ey65/engeriedspital-fachgebiet-pneumologie
Engeriedspital - Fachgebiet Radiologie,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Nuklearmedizin, Radiologie",https://www.onedoc.ch/de/spital/bern/ey7s/engeriedspital-fachgebiet-radiologie
Engeriedspital - Fachgebiet Spezialisierte Palliative Care,"Riedweg 15, 3012 Bern",Riedweg 15,3012,Bern,Bern,031 366 31 11,"Allgemeine Innere Medizin, Hämatologie, Medizinische Onkologie",https://www.onedoc.ch/de/spital/bern/e9hx/engeriedspital-fachgebiet-spezialisierte-palliative-care
"FMH Anästhesiologie, Dr. Wilhelm zu Dohna","Bremgartenstrasse 117, 3012 Bern",Bremgartenstrasse 117,3012,Bern,Bern,031 300 88 11,Anästhesiologie,https://www.onedoc.ch/de/spital/bern/ezfw/fmh-anasthesiologie-dr-wilhelm-zu-dohna
"FMH Gynäkologie und Geburtshilfe, Dr. Mark Isenschmid","Krankenhausstrasse 12, 3600 Thun",Krankenhausstrasse 12,3600,Thun,Bern,033 226 48 77,Gynäkologie und Geburtshilfe,https://www.onedoc.ch/de/spital/thun/esrw/fmh-gynakologie-und-geburtshilfe-dr-mark-isenschmid
FMH Kardiologie St. Urbanstrasse 67,"St. Urbanstrasse 67, 4900 Langenthal",St. Urbanstrasse 67,4900,Langenthal,Bern,062 916 31 42,Kardiologie,https://www.onedoc.ch/de/spital/langenthal/esjw/fmh-kardiologie-st-urbanstrasse-67
"FMH Ophthalmologie, Dr. Myron Kynigopoulos","Länggassstrasse 18, 3012 Bern",Länggassstrasse 18,3012,Bern,Bern,058 335 00 00,,https://www.onedoc.ch/de/spital/bern/estw/fmh-ophthalmologie-dr-myron-kynigopoulos
