name,address,street,postal_code,city,canton,phone,professions,official_website,google_search_url,type,url
Centre Ophtalmologique Meyrin Vergers,"Chemin de la Planche, 1217 Meyrin",Chemin de la Planche,1217,Meyrin,Genf,022 959 75 77,"Augenheilkunde, Altersbedingte Makuladegeneration | AMD, Blepharoplastik | Augenlidchirurgie, Glaukom | Grüner Star, Katarakt-Chirurgie | Grauer Star-Operation, Keratokonus | Hornhautkegel, Konjunktivitis | Bindehautentzündung, Pädiatrische Ophthalmologie, Sehstörung, Sehtest für den Führerschein",Unknown,https://www.google.ch/search?q=Centre+Ophtalmologique+Meyrin+Vergers+Meyrin,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/meyrin/e19k/centre-ophtalmologique-meyrin-vergers
"Centre Ophtalmologique, Rive","Rue Pierre-Fatio 15, 1204 Genf",Rue Pierre-Fatio 15,1204,Genf,Genf,022 959 75 75,"Augenheilkunde, Orthoptik, Altersbedingte Makuladegeneration | AMD, Astigmatismus, Augencheck | Untersuchung der Sehkraft | Visustest, Brille, Funduskopie | Ophthalmoskopie | Augenspiegelung | Spaltlampenuntersuchung, Gesichtsfeld, Glaukom | Grüner Star, Katarakt | Grauer Star, Katarakt-Chirurgie | Grauer Star-Operation, Konjunktivitis | Bindehautentzündung, Kontaktlinsen, Kurzsichtigkeit | Myopie, Pädiatrische Ophthalmologie, Sehtest für den Führerschein, Trockene Augen, Uveitis, Vorsorgeuntersuchung Diabetische Retinopathie",Unknown,"https://www.google.ch/search?q=Centre+Ophtalmologique,+Rive+Genf",Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebde/centre-ophtalmologique-rive
Centre Phénix Chêne,"Route de Chêne 100, 1224 Chêne-Bougeries",Route de Chêne 100,1224,Chêne-Bougeries,Genf,022 404 02 10,"Allgemeine Innere Medizin, Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Centre+Phénix+Chêne+Chêne-Bougeries,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/chene-bougeries/ebxx/centre-phenix-chene
Cité Générations,"Route de Chancy 98, 1213 Onex",Route de Chancy 98,1213,Onex,Genf,022 709 00 23,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie",Unknown,https://www.google.ch/search?q=Cité+Générations+Onex,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/onex/e1e2/cite-generations
Clinique de Carouge,"Avenue Cardinal-Mermillod 1, 1227 Carouge",Avenue Cardinal-Mermillod 1,1227,Carouge,Genf,022 309 45 45,"Allgemeine Innere Medizin, COVID-19 Test, Chirurgie, Dermatologie und Venerologie, Geburtsbegleitung, Grippeimpfung, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hebammen, Hypnotherapie, Hämatologie, Kardiologie, Medizinische Hypnose, Notfallmedizin, Orthopädische Chirurgie, Proktologie, Psychiatrie, Psychotherapie, Pädiatrie, Urologie, Arterielle Hypertonie, Blasenkrebs | Blasenkarzinom, Blasenspiegelung | Urethrozystoskopie, Echokardiografie | Herzultraschall, Erektile Dysfunktion (ED) | Potenzstörung | Erektionsstörung | Impotenz, Ergometrie | Belastungstest | Leistungstest, Harninkontinenz | Blasenschwäche, Hausärztlicher Notfall, Herz-Kreislauf-Prävention | CardioCheck, Hodenbiopsie (TESE), Hodentumor | Hodenkrebs | Hodenkarzinom, Holter EKG | Langzeit-EKG, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Nierenkrebs | Nierenkarzinom, Nierensteine, Prostata-Biopsie, Prostatakrebs | Prostatakarzinom, Vorsorgeuntersuchung Harnwegsinfektionen",Unknown,https://www.google.ch/search?q=Clinique+de+Carouge+Carouge,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/carouge/ezw/clinique-de-carouge
Clinique de la Main - Genève,"Rue des Bains 35, 1205 Genf",Rue des Bains 35,1205,Genf,Genf,022 595 08 08,"Handchirurgie, Orthopädische Chirurgie, Plastische, rekonstruktive und ästhetische Chirurgie, Handspezialist",Unknown,https://www.google.ch/search?q=Clinique+de+la+Main+-+Genève+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/eqjt/clinique-de-la-main-geneve
Clinique de l'Oeil Genève,"Route de Chancy 59a, 1213 Petit-Lancy",Route de Chancy 59a,1213,Petit-Lancy,Genf,022 879 12 34,"Augenchirurgie, Augenheilkunde, Optometrie, Orthoptik, Altersbedingte Makuladegeneration | AMD, Astigmatismus-Chirurgie, Augencheck | Untersuchung der Sehkraft | Visustest, Brille, Chirurgie der Hypermetropie | Chirurgie der Weitsichtigkeit, Chirurgie der Myopie | Chirurgie der Kurzsichtigkeit, Chirurgie der Presbyopie | Chirurgie der Alterssichtigkeit, Gesichtsfeld, Glaukom | Grüner Star, Katarakt | Grauer Star, Katarakt-Chirurgie | Grauer Star-Operation, Konjunktivitis | Bindehautentzündung, Kontaktlinsen, Kurzsichtigkeit | Myopie, Lasik | Augenlaserbehandlung, Netzhautchirurgie, Ophthalmo-Diabetologie, Pädiatrische Ophthalmologie, Refraktive Chirurgie, Sehstörung, Sehtest für den Führerschein, Trockene Augen",Unknown,https://www.google.ch/search?q=Clinique+de+l'Oeil+Genève+Petit-Lancy,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/petit-lancy/ep4d/clinique-de-l-oeil-geneve
Clinique du Seujet - Dermatologie,"Quai du Seujet 14, 1201 Genf",Quai du Seujet 14,1201,Genf,Genf,022 888 14 14,"Dermatologie und Venerologie, Homöopathie, Akne, Ekzem, Hautcheck, Hautkrebs, Injektion von Botulinumtoxin, Injektion von Hyaluronsäure, Melanom, Muttermalkontrolle, Psoriasis | Schuppenflechte, Pädiatrische Dermatologie, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI)",Unknown,https://www.google.ch/search?q=Clinique+du+Seujet+-+Dermatologie+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxo/clinique-du-seujet-dermatologie
Clinique et Permanence d'Onex,"Route de Chancy 98, 1213 Onex",Route de Chancy 98,1213,Onex,Genf,022 709 00 00,"Allgemeine Innere Medizin, Hämatologie, Medizinische Onkologie",Unknown,https://www.google.ch/search?q=Clinique+et+Permanence+d'Onex+Onex,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/onex/eznv/clinique-et-permanence-d-onex
Clinique Générale Beaulieu - Oncologie,"Chemin de Beau-Soleil 22, 1206 Genf",Chemin de Beau-Soleil 22,1206,Genf,Genf,022 789 34 14,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Medizinische Onkologie",Unknown,https://www.google.ch/search?q=Clinique+Générale+Beaulieu+-+Oncologie+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ezm6/clinique-generale-beaulieu-oncologie
CMMA Centre Médical Multidisciplinaire,"Route de Pré-Bois 20, 1215 Meyrin",Route de Pré-Bois 20,1215,Meyrin,Genf,022 788 35 50,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=CMMA+Centre+Médical+Multidisciplinaire+Meyrin,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/meyrin/es9i/cmma-centre-medical-multidisciplinaire
CrosMed,"Avenue Jules-Crosnier 6, 1206 Genf",Avenue Jules-Crosnier 6,1206,Genf,Genf,022 789 66 66,Allgemeine Innere Medizin,Unknown,https://www.google.ch/search?q=CrosMed+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ezqo/crosmed
DIP Office médico-pédagogique,"Rue David-Dufour 1, 1205 Genf",Rue David-Dufour 1,1205,Genf,Genf,022 388 67 00,"Hausarztmedizin (Allgemeinmedizin), Kinder- und Jugendpsychiatrie, Kinderpsychotherapie, Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=DIP+Office+médico-pédagogique+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxu/dip-office-medico-pedagogique
ECO Audition,"Rue de Lyon 89, 1203 Genf",Rue de Lyon 89,1203,Genf,Genf,022 547 42 14,Hörberatung,Unknown,https://www.google.ch/search?q=ECO+Audition+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebej/eco-audition
Espace Périnatalité et Famille,"Chemin Edouard-Tavan 5, 1206 Genf",Chemin Edouard-Tavan 5,1206,Genf,Genf,022 346 32 30,Unknown,Unknown,https://www.google.ch/search?q=Espace+Périnatalité+et+Famille+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxk/espace-perinatalite-et-famille
GENEVA MEDERI CLINIC,"Avenue de Champel 81, 1206 Genf",Avenue de Champel 81,1206,Genf,Genf,022 347 44 22,"Allgemeine Innere Medizin, Chirurgie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Urologie",Unknown,https://www.google.ch/search?q=GENEVA+MEDERI+CLINIC+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxi/geneva-mederi-clinic
Genève-Médecins,"Avenue du Cardinal-Mermillod 36, 1227 Carouge",Avenue du Cardinal-Mermillod 36,1227,Carouge,Genf,022 754 54 54,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Kardiologie",Unknown,https://www.google.ch/search?q=Genève-Médecins+Carouge,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/carouge/es8i/geneve-medecins
GPL Garde Pédiatrique Lancy,"Route du Pont Butin 70, 1213 Petit-Lancy",Route du Pont Butin 70,1213,Petit-Lancy,Genf,022 879 57 00,"COVID-19 Test, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=GPL+Garde+Pédiatrique+Lancy+Petit-Lancy,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/petit-lancy/eqcb/gpl-garde-pediatrique-lancy
Groupe Médical Avanchet-Parc Pédiatrie,"Rue du Grand Bay 15, 1220 Vernier",Rue du Grand Bay 15,1220,Vernier,Genf,022 979 09 10,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Groupe+Médical+Avanchet-Parc+Pédiatrie+Vernier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vernier/etbm/groupe-medical-avanchet-parc-pediatrie
Groupe Médical de Champel SA,"Avenue de Miremont 39, 1206 Genf",Avenue de Miremont 39,1206,Genf,Genf,022 888 44 00,"Allgemeine Innere Medizin, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Reproduktionsmedizin, Bauchspiegelung | Laparoskopie, Endometriose, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verkehrsmedizinische Kontrolluntersuchung STUFE 1",Unknown,https://www.google.ch/search?q=Groupe+Médical+de+Champel+SA+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxf/groupe-medical-de-champel-sa
Groupe Médical des Avanchets,"Rue du Grand Bay 15, 1220 Vernier",Rue du Grand Bay 15,1220,Vernier,Genf,022 979 09 20,Unknown,Unknown,https://www.google.ch/search?q=Groupe+Médical+des+Avanchets+Vernier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vernier/ebw9/groupe-medical-des-avanchets
Groupe médical du Petit Saconnex SA,"Chemin Moïse-Duboule 55, 1209 Genf",Chemin Moïse-Duboule 55,1209,Genf,Genf,022 791 76 11,"Pädiatrie, Impfungen bei Kindern | Impfungen bei Säuglingen | Impfberatung Pädiatrie, Pädiatrischer Notfall | Kindernotfall, Vorsorgeuntersuchung bei Kindern | Pädiatrische Vorsorgeuntersuchung | Entwicklungskontrolle",Unknown,https://www.google.ch/search?q=Groupe+médical+du+Petit+Saconnex+SA+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/erv/groupe-medical-du-petit-saconnex-sa
Groupe Médico Chirurgical,"Rue de Genève 97-99, 1226 Thônex",Rue de Genève 97-99,1226,Thônex,Genf,022 348 88 88,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Orthopädische Chirurgie, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Groupe+Médico+Chirurgical+Thônex,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/thonex/es45/groupe-medico-chirurgical
Helvetic Care Champel-Malagnou,"Avenue Calas 1, 1206 Genf",Avenue Calas 1,1206,Genf,Genf,022 788 11 11,"Allgemeine Innere Medizin, Intensivmedizin, Plastische, rekonstruktive und ästhetische Chirurgie, Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Helvetic+Care+Champel-Malagnou+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/etad/helvetic-care-champel-malagnou
Laserdermato,"Route de Saint-Julien 118, 1228 Plan-les-Ouates",Route de Saint-Julien 118,1228,Plan-les-Ouates,Genf,022 566 70 90,"Allgemeine Innere Medizin, Ausmessen von Kompressionsstrümpfen, Blutentnahme | Blutprobe, Durchblutungsstörung, Elektrokardiogramm (EKG), Fadenentfernung | Klammerentfernung, Grippe | Influenza | Grippesymptome | Schnupfen, Harnwegsinfektion | Zystitis | Blasenentzündung, Hausärztlicher Notfall, Nagelbettentzündung | Panaritium, Pflege von Wunden | Wundbehandlung, Streptokokken-Test, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Laserdermato+Plan-les-Ouates,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/plan-les-ouates/ebbn9/laserdermato
Les Psy Réunis,"Route d'Hermance 2, 1222 Vésenaz",Route d'Hermance 2,1222,Vésenaz,Genf,022 772 17 17,"Psychiatrie, Psychotherapie",Unknown,https://www.google.ch/search?q=Les+Psy+Réunis+Vésenaz,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vesenaz/ebxg/les-psy-reunis
Medbase Genève Gare Cornavin,"Place de Cornavin 7, 1201 Genf",Place de Cornavin 7,1201,Genf,Genf,022 870 95 95,"Akupunktur, Allgemeine Innere Medizin, Angiologie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Manuelle Lymphdrainage, Orthopädie, Physikalische und Rehabilitative Medizin, Physiotherapie, Pneumologie, Psychologie, Sportmedizin, Traditionelle Chinesische Medizin (TCM), Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Holter EKG | Langzeit-EKG, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung",Unknown,https://www.google.ch/search?q=Medbase+Genève+Gare+Cornavin+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ece/medbase-geneve-gare-cornavin
Medical Center Notre Dame,"Rue Rousseau 38, 1201 Genf",Rue Rousseau 38,1201,Genf,Genf,022 566 36 36,"Chirurgie, Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Medizinische Onkologie, Orthopädie, Orthopädische Chirurgie, Psychiatrie, Radiologie, Traumatologie, Aktualisierung des Impfbuchs, Allergische Rhinitis | Heuschnupfen, Analkrebs | Analkarzinom, Arthrose, Blutentnahme für Check up | Blutanalyse für Check up, Fussspezialist, Hausärztlicher Notfall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Screening auf Diabetes, Sexuell übertragbare Krankheiten | Sexuell übertragbare Infektionen (STD/STI), Sprunggelenksspezialist | Fussgelenksspezialist, Stuhlinkontinenz, Tendinitis | Sehnenentzündung, Unfruchtbarkeit, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Medical+Center+Notre+Dame+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/e8n5/medical-center-notre-dame
Médicentre Balexert - Centre commercial de Balexert,"Avenue Louis-Casaï 27, 1209 Genf",Avenue Louis-Casaï 27,1209,Genf,Genf,022 512 77 77,"Allgemeine Innere Medizin, Augenchirurgie, Augenheilkunde, Gynäkologie und Geburtshilfe, HNO (Hals-, Nasen-, Ohrenheilkunde), Hausarztmedizin (Allgemeinmedizin), Physiotherapie, Augencheck | Untersuchung der Sehkraft | Visustest, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Pädiatrische Ophthalmologie",Unknown,https://www.google.ch/search?q=Médicentre+Balexert+-+Centre+commercial+de+Balexert+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ec0u/medicentre-balexert-centre-commercial-de-balexert
MEDISYN Genève Plainpalais,"Rond-Point de Plainpalais 5, 1205 Genf",Rond-Point de Plainpalais 5,1205,Genf,Genf,058 400 18 95,Unknown,Unknown,https://www.google.ch/search?q=MEDISYN+Genève+Plainpalais+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/e2iv/medisyn-geneve-plainpalais
MV SANTE Clinique champel SA,"Avenue de Champel 42, 1206 Genf",Avenue de Champel 42,1206,Genf,Genf,022 839 34 34,"Allgemeine Innere Medizin, Augenheilkunde, Nephrologie",Unknown,https://www.google.ch/search?q=MV+SANTE+Clinique+champel+SA+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxs/mv-sante-clinique-champel-sa
MV Santé Vision Genève,"Avenue de Champel 42, 1206 Genf",Avenue de Champel 42,1206,Genf,Genf,0848 484 857,Unknown,Unknown,https://www.google.ch/search?q=MV+Santé+Vision+Genève+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/eyox/mv-sante-vision-geneve
OfficeMed | Centre Médical Georges-Favon,"Rue des Marbriers 4, 1204 Genf",Rue des Marbriers 4,1204,Genf,Genf,022 311 73 22,"Kardiologie, Physiotherapie, Echokardiografie | Herzultraschall, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Holter EKG | Langzeit-EKG",Unknown,https://www.google.ch/search?q=OfficeMed+|+Centre+Médical+Georges-Favon+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/eqi9/officemed-centre-medical-georges-favon
PhysioReflex Carouge,"Avenue de la Praille 37, 1227 Carouge",Avenue de la Praille 37,1227,Carouge,Genf,022 343 90 44,"Physiotherapie, Athletenüberwachung, Gleichgewichtstraining, Rehabilitation des Bewegungsapparates | Muskuloskelettale Rehabilitation, Rehabilitationsphysiotherapie für Sportler | Erholungsphysiotherapie für Sportler",Unknown,https://www.google.ch/search?q=PhysioReflex+Carouge+Carouge,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/carouge/e78z/physioreflex-carouge
Pôle Santé - Centre Médical de l’Étang,"Allée des Roseaux 6, 1219 Vernier",Allée des Roseaux 6,1219,Vernier,Genf,022 313 65 35,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin), Plastische, rekonstruktive und ästhetische Chirurgie, Ästhetische Medizin, Hausärztlicher Notfall, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Pôle+Santé+-+Centre+Médical+de+l’Étang+Vernier,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/vernier/e81c/pole-sante-centre-medical-de-l-etang
SamK NurseCare,"Place de Cornavin, 1201 Genf",Place de Cornavin,1201,Genf,Genf,078 704 72 43,Krankenpflege,Unknown,https://www.google.ch/search?q=SamK+NurseCare+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebb0h/samk-nursecare
Skinpulse Dermatology Center,"Rond-Point de Plainpalais 5, 1205 Genf",Rond-Point de Plainpalais 5,1205,Genf,Genf,022 807 27 80,Dermatologie und Venerologie,Unknown,https://www.google.ch/search?q=Skinpulse+Dermatology+Center+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ebxt/skinpulse-dermatology-center
SOS Médecins Cité Calvin,"Rue Louis-Favre 43, 1201 Genf",Rue Louis-Favre 43,1201,Genf,Genf,022 748 49 50,"Allgemeine Innere Medizin, Anästhesiologie, Hausarztmedizin (Allgemeinmedizin)",Unknown,https://www.google.ch/search?q=SOS+Médecins+Cité+Calvin+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/es7a/sos-medecins-cite-calvin
Swiss International Health Center SA,"Rue de Chantepoulet 25, 1201 Genf",Rue de Chantepoulet 25,1201,Genf,Genf,022 731 21 20,"Allgemeine Innere Medizin, Augenheilkunde, COVID-19 Test, Ernährung (WAM), Gynäkologie und Geburtshilfe, Hausarztmedizin (Allgemeinmedizin), Hämatologie, Krankenpflege, Medizinische Onkologie, Physikalische und Rehabilitative Medizin, Rheumatologie, Urologie, Aktualisierung des Impfbuchs, Allergische Rhinitis | Heuschnupfen, Arthritis, Arthrose, Asthma, Astigmatismus, Augencheck | Untersuchung der Sehkraft | Visustest, Beschneidung, Blutentnahme für Check up | Blutanalyse für Check up, Blutentnahme | Blutprobe, Brille, Burnout, Chirurgie der Hypermetropie | Chirurgie der Weitsichtigkeit, Chirurgie der Myopie | Chirurgie der Kurzsichtigkeit, Chirurgie der Presbyopie | Chirurgie der Alterssichtigkeit, Erektile Dysfunktion (ED) | Potenzstörung | Erektionsstörung | Impotenz, HIV-Test, Halsschmerzen | Angina, Harninkontinenz | Blasenschwäche, Hausärztlicher Notfall, Herz-Kreislauf-Prävention | CardioCheck, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Hämorrhoiden, Impfberatung, Impfung gegen Tetanus - Diphtherie - Keuchhusten (DTP), Kopfschmerzen und Migräne, Leistenbruch | Leistenhernie | Inguinalhernie | Hernia inguinalis, Masern - Mumps - Röteln - Impfung (MMR), Messung des Eisenspiegels | Ferritin, Nierenkrebs | Nierenkarzinom, Nierensteine, Professionelle Gehörgangreinigung | Ohrenspülen | Cerumenentfernung, Prostata-Biopsie, Prostatakrebs | Prostatakarzinom, Reiseberatung, Rheuma, Sehstörung, Strabismus | Schielen, Tendinitis | Sehnenentzündung, Urintest, Vasektomie | Unterbindung | Männliche Sterilisation, Verkehrsmedizinische Kontrolluntersuchung STUFE 1, Verkehrsmedizinische Kontrolluntersuchung STUFE 2, Vorsorgeuntersuchung | Check up",Unknown,https://www.google.ch/search?q=Swiss+International+Health+Center+SA+Genf,Gruppenpraxis,https://www.onedoc.ch/de/medizinisches-zentrum/genf/ep8b/swiss-international-health-center-sa
