name,address,canton,url
Studio Medico Dr. Elavumkudy / Dr. Rigotti / Dr. Toenz / Dr. med Brem Al-Muaid / Dr. med Carobbio Guscetti / Dr. med Peduzzi,"San Fedele, 6535 Roveredo",Graubünden,https://www.onedoc.ch/de/medizinisches-zentrum/roveredo/etp0/studio-medico-dr-elavumkudy-dr-rigotti-dr-toenz-dr-med-brem-al-muaid-dr-med-carobbio-guscetti-dr-med-peduzzi
Aeskulap Praxis - Integrative Medizin,"Baarerstrasse 88, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/eugk/aeskulap-praxis-integrative-medizin
Ärztezentrum Menzingen,"Holzhäusernstrasse 8, 6313 Menzingen",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/menzingen/ex7h/arztezentrum-menzingen
Arzthaus Zug Bahnhofplatz,"Alpenstrasse 15, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/ebalh/arzthaus-zug-bahnhofplatz
Arzthaus Zug Gleis 1,"Gubelstrasse 17, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/eufw/arzthaus-zug-gleis-1
Augenzentrum Zug,"Bahnhofstrasse 14, 6340 Baar",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/baar/ex5g/augenzentrum-zug
gyn-zentrum an der Lorze,"Dorfplatz 1, 6330 Cham",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/cham/et0m/gyn-zentrum-an-der-lorze
Medbase Zug,"Baarerstrasse 53, 6300 Zug",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/zug/en0v/medbase-zug
Paramed,"Haldenstrasse 1, 6340 Baar",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/baar/ex44/paramed
Praxis für Gynäkologie und Kinderwunsch Cham - Dr. med. Bleichenbacher Markus,"Dorfplatz 1, 6330 Cham",Zug,https://www.onedoc.ch/de/medizinisches-zentrum/cham/e137/praxis-fur-gynakologie-und-kinderwunsch-cham-dr-med-bleichenbacher-markus
Gesundheitszentrum Herisau,"Alte Bahnhofstrasse 1, 9100 Herisau",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/herisau/erbj/gesundheitszentrum-herisau
Medbase Stein,"Dorf 870, 9063 Stein AR",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/stein/eq87/medbase-stein
Medbase Teufen,"Speicherstrasse 8, 9053 Teufen",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/teufen/elif/medbase-teufen
Praxis Rosenau,"Birkenstrasse 3, 9100 Herisau",Appenzell Ausserrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/herisau/eq70/praxis-rosenau
Ärztezentrum Buochs,"Beckenriederstrasse 9, 6374 Buochs",Nidwalden,https://www.onedoc.ch/de/medizinisches-zentrum/buochs/euaz/arztezentrum-buochs
CuraMed Ärztezentrum AG,"Seestrasse 49, 6052 Hergiswil",Nidwalden,https://www.onedoc.ch/de/medizinisches-zentrum/hergiswil/eua5/curamed-arztezentrum-ag
Centre médical Morépont,"Rue du 24 Septembre 7, 2800 Delsberg",Jura,https://www.onedoc.ch/de/medizinisches-zentrum/delsberg/ebd7/centre-medical-morepont
Groupe Médical Ziggurat,"Rue du Jura 11, 2900 Pruntrut",Jura,https://www.onedoc.ch/de/medizinisches-zentrum/pruntrut/etvi/groupe-medical-ziggurat
Medizinisches Zentrum Appenzell,"Sandgrube 27, 9050 Appenzell",Appenzell Innerrhoden,https://www.onedoc.ch/de/medizinisches-zentrum/appenzell/erbm/medizinisches-zentrum-appenzell
Ärzte Netstal,"Tschuoppisstrasse 39, 8754 Netstal",Glarus,https://www.onedoc.ch/de/medizinisches-zentrum/netstal/etoj/arzte-netstal
Praxis Dr. med. Beall Sophie,"Dorfstrasse 65, 6377 Seelisberg",Uri,https://www.onedoc.ch/de/medizinisches-zentrum/seelisberg/evh8/praxis-dr-med-beall-sophie
