name,address,street,postal_code,city,canton,type,url
Centre Thérapeutique Rue de Nidau 15,"Rue de Nidau 15, 2502 Biel",Rue de Nidau 15,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esb4/centre-therapeutique-rue-de-nidau-15
Chalet Santé,"Dorfstrasse 46, 3792 Saanen",Dorfstrasse 46,3792,Saanen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/saanen/erxi/chalet-sante
Chiropraktik,"Laupenstrasse 8, 3008 Bern",Laupenstrasse 8,3008,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erqs/chiropraktik
CHIRURGIEPRAXIS,"Bälliz 44, 3600 Thun",Bälliz 44,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/esfa/chirurgiepraxis
Chirurgie Team Bern,"Bremgartenstrasse 119, 3012 Bern",Bremgartenstrasse 119,3012,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erqd/chirurgie-team-bern
Christliches Therapiezentrum Siloah,"Worbstrasse 312b, 3073 Gümligen",Worbstrasse 312b,3073,Gümligen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gumligen/erxp/christliches-therapiezentrum-siloah
Clinique DELC AG,"Marktgasse 17, 2502 Biel",Marktgasse 17,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esn5/clinique-delc-ag
CORGEMONT Delta santé,"Grand-Rue 17, 2606 Corgémont",Grand-Rue 17,2606,Corgémont,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/corgemont/e81u/corgemont-delta-sante
dasRückenzentrum,"Oberer Quai 22, 2503 Biel",Oberer Quai 22,2503,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esj0/dasruckenzentrum
dasRückenzentrum AG,"Bahnhofstrasse 3, 3600 Thun",Bahnhofstrasse 3,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/eo8z/dasruckenzentrum-ag
Dermatologie Hübscher,"Rue du Général-Dufour 17, 2502 Biel",Rue du Général-Dufour 17,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/er3n/dermatologie-hubscher
Die Hausärztinnen,"Oberdorfstrasse 35, 3053 Münchenbuchsee",Oberdorfstrasse 35,3053,Münchenbuchsee,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munchenbuchsee/er1w/die-hausarztinnen
Doppelpraxis Bern,"Thunstrasse 13, 3005 Bern",Thunstrasse 13,3005,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er52/doppelpraxis-bern
"Dr. A. Troendle und Dr. G. Althof, Praxis am Lindenhofspital","Bremgartenstrasse 119 / 7. Stock, 3012 Bern",Bremgartenstrasse 119 / 7. Stock,3012,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erv9/dr-a-troendle-und-dr-g-althof-praxis-am-lindenhofspital
Dres. med. Rheimers,"Spitalgasse 4, 3011 Bern",Spitalgasse 4,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er4w/dres-med-rheimers
Dr. Loretta Hasler,"Hans-Hugi-Strasse 3, 2502 Biel",Hans-Hugi-Strasse 3,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/erxf/dr-loretta-hasler
Dufourpraxis,"General-Dufour-Strasse 17, 2502 Biel",General-Dufour-Strasse 17,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/en89/dufourpraxis
Effinger-Zentrum,"Effingerstrasse 45, 3008 Bern",Effingerstrasse 45,3008,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/eslx/effinger-zentrum
Eggpraxis Ärztehaus Thierachern,"Blumensteinstrasse 7, 3634 Thierachern",Blumensteinstrasse 7,3634,Thierachern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thierachern/erso/eggpraxis-arztehaus-thierachern
emme-praxis,"Hauptstrasse 10, 3422 Kirchberg BE",Hauptstrasse 10,3422,Kirchberg BE,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/kirchberg/ery3/emme-praxis
EndoDia,"Bahnhofstrasse 7, 2502 Biel",Bahnhofstrasse 7,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/erqx/endodia
Endokrinologie Diabetologie Bern,"Seilerstrasse 8, 3011 Bern",Seilerstrasse 8,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er03/endokrinologie-diabetologie-bern
Espace Chirurgie Bern,"Mühledorfstrasse 4, 3018 Bern",Mühledorfstrasse 4,3018,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/e2xl/espace-chirurgie-bern
Espace Chirurgie Biel / Bienne,"Blumenrain 103, 2503 Biel",Blumenrain 103,2503,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esi0/espace-chirurgie-biel-bienne
Espace Lungen und Schlafmedizin,"Bahnhofstrasse 54, 2502 Biel",Bahnhofstrasse 54,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/en86/espace-lungen-und-schlafmedizin
Esthetic MedicArt,"Läuferplatz 6, 3011 Bern",Läuferplatz 6,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erws/esthetic-medicart
Eyeparc,"Spitalgasse 26, 3011 Bern",Spitalgasse 26,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er1o/eyeparc
Familienpraxis Weier,"Weier 4K, 3616 Schwarzenegg",Weier 4K,3616,Schwarzenegg,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/schwarzenegg/er8q/familienpraxis-weier
"famkij Psychotherapeutische Gruppenpraxis für Familien, Kinder und Jugendliche","Wylerstrasse 45, 3014 Bern",Wylerstrasse 45,3014,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erza/famkij-psychotherapeutische-gruppenpraxis-fur-familien-kinder-und-jugendliche
FEBO Augenärzte am Bollwerk,"Bollwerk 19, 3011 Bern",Bollwerk 19,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er5u/febo-augenarzte-am-bollwerk
Forensik Praxis Bern,"Marktgasse 18, 3011 Bern",Marktgasse 18,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esee/forensik-praxis-bern
Frauenärzte Steffisburg,"Glockentalstrasse 6, 3612 Steffisburg",Glockentalstrasse 6,3612,Steffisburg,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/steffisburg/erx0/frauenarzte-steffisburg
frauenärztinnen belp,"Belpbergstrasse 10, 3123 Belp",Belpbergstrasse 10,3123,Belp,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/belp/er0u/frauenarztinnen-belp
Frauenarztpraxis Langenthal,"Talstrasse 6, 4900 Langenthal",Talstrasse 6,4900,Langenthal,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langenthal/ert4/frauenarztpraxis-langenthal
Frauenpraxis Münsingen,"Krankenhausweg 18/20, 3110 Münsingen",Krankenhausweg 18/20,3110,Münsingen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munsingen/eru3/frauenpraxis-munsingen
Frauenpraxis Riedweg,"Riedweg 3, 3012 Bern",Riedweg 3,3012,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er36/frauenpraxis-riedweg
Frauenzimmer Bern,"Monbijoustrasse 22, 3011 Bern",Monbijoustrasse 22,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erqn/frauenzimmer-bern
Gastroenterologie Emme,"Emmentalstrasse 14, 3400 Burgdorf",Emmentalstrasse 14,3400,Burgdorf,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/e6b2/gastroenterologie-emme
Gastroenterologie Interlaken,"Weissenaustrasse 27, 3800 Interlaken",Weissenaustrasse 27,3800,Interlaken,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/interlaken/er3h/gastroenterologie-interlaken
Gastroenterologie Oberaargau,"Seilereistrasse 1, 4900 Langenthal",Seilereistrasse 1,4900,Langenthal,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langenthal/erwn/gastroenterologie-oberaargau
Gastroenterologische Gruppenpraxis,"Bubenbergplatz 11, 3011 Bern",Bubenbergplatz 11,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esio/gastroenterologische-gruppenpraxis
Gastropraxis Ortner - Gambit,"Schlösslifeld 7, 2504 Biel",Schlösslifeld 7,2504,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/er35/gastropraxis-ortner-gambit
GastroZentrum Netzer,"Bremgartenstrasse 115, 3012 Bern",Bremgartenstrasse 115,3012,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esdy/gastrozentrum-netzer
Gefaesspraxis Biel/Bienne,"Bahnhofstrasse 54, 2502 Biel",Bahnhofstrasse 54,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esd5/gefaesspraxis-biel-bienne
Gefässpraxis Bern,"Bubenbergplatz 11, 3011 Bern",Bubenbergplatz 11,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er7i/gefasspraxis-bern
Gemeinschaftspraxis am Marktplatz,"Hauptgasse 6, 3294 Büren an der Aare",Hauptgasse 6,3294,Büren an der Aare,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/buren-an-der-aare/esq6/gemeinschaftspraxis-am-marktplatz
Gemeinschaftspraxis Kurzen,"Oberwaldstrasse 8, 3465 Dürrenroth",Oberwaldstrasse 8,3465,Dürrenroth,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/durrenroth/er0w/gemeinschaftspraxis-kurzen
Gemeinschaftspraxis Morillon,"Monbijoustrasse 130, 3007 Bern",Monbijoustrasse 130,3007,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erzu/gemeinschaftspraxis-morillon
Gemeinschaftspraxis Muri,"Mettlengässli 2, 3074 Muri bei Bern",Mettlengässli 2,3074,Muri bei Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/muri-bei-bern/er5p/gemeinschaftspraxis-muri
Gemeinschaftspraxis PuB Mühleberg,"Murtenstrasse 28, 3203 Mühleberg",Murtenstrasse 28,3203,Mühleberg,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/muhleberg/erpu/gemeinschaftspraxis-pub-muhleberg
Gemeinschaftspraxis Therapeutikum Bern,"Holligenstrasse 87, 3008 Bern",Holligenstrasse 87,3008,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er6f/gemeinschaftspraxis-therapeutikum-bern
Gemeinschaftspraxis Uetendorf,"Buchshaldenstrasse 2, 3661 Uetendorf",Buchshaldenstrasse 2,3661,Uetendorf,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/uetendorf/er5b/gemeinschaftspraxis-uetendorf
Gemeinschaftspraxis Worblental,"Gartenstrasse 1, 3063 Ittigen",Gartenstrasse 1,3063,Ittigen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ittigen/er3p/gemeinschaftspraxis-worblental
Gruppenpraxis Aarsana,"Riedgasse 18, 4912 Aarwangen",Riedgasse 18,4912,Aarwangen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/aarwangen/esg8/gruppenpraxis-aarsana
Gruppenpraxis Bälliz 42 Thun,"Bälliz 42, 3600 Thun",Bälliz 42,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/erw8/gruppenpraxis-balliz-42-thun
Gruppenpraxis Bälliz 64 Thun,"Bälliz 64, 3600 Thun",Bälliz 64,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/erz2/gruppenpraxis-balliz-64-thun
Gruppenpraxis Baumgartner / Dr. Baumgartner,"Gotthelfstrasse 1, 3432 Lützelflüh-Goldbach",Gotthelfstrasse 1,3432,Lützelflüh-Goldbach,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lutzelfluh-goldbach/en5u/gruppenpraxis-baumgartner-dr-baumgartner
Gruppenpraxis Boll,"Kernstrasse 5A, 3067 Vechigen",Kernstrasse 5A,3067,Vechigen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/vechigen/ersc/gruppenpraxis-boll
Gruppenpraxis Burgstrasse 18,"Burgstrasse 18, 3600 Thun",Burgstrasse 18,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/ervl/gruppenpraxis-burgstrasse-18
Gruppenpraxis Dorfbergstrasse 10,"Dorfbergstrasse 10, 3550 Langnau im Emmental",Dorfbergstrasse 10,3550,Langnau im Emmental,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langnau-im-emmental/erz8/gruppenpraxis-dorfbergstrasse-10
Gruppenpraxis Dorfstrasse 12 Hinterkappelen,"Dorfstrasse 12, 3032 Hinterkappelen",Dorfstrasse 12,3032,Hinterkappelen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/hinterkappelen/er9t/gruppenpraxis-dorfstrasse-12-hinterkappelen
Gruppenpraxis Dr. Adank / Dr. Adank-Sailer,"Unterer Quai 92, 2502 Biel",Unterer Quai 92,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/en6t/gruppenpraxis-dr-adank-dr-adank-sailer
Gruppenpraxis Dr. Aebersold-Schütz / Dr. Aebersold-Schütz,"Bärletweg 8, 2555 Brügg BE",Bärletweg 8,2555,Brügg BE,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/brugg/en6v/gruppenpraxis-dr-aebersold-schutz-dr-aebersold-schutz
Gruppenpraxis Dr. Aebi / Dr. Flückiger,"Alpenstrasse 3, 2502 Biel",Alpenstrasse 3,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/esno/gruppenpraxis-dr-aebi-dr-fluckiger
Gruppenpraxis Dr. Aeschimann / Dr. Oertle,"Lötschenstrasse 23, 3072 Ostermundigen",Lötschenstrasse 23,3072,Ostermundigen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ostermundigen/en9i/gruppenpraxis-dr-aeschimann-dr-oertle
Gruppenpraxis Dr. Aljinovic / Dr. Aljinovic,"Laupenstrasse 4, 3008 Bern",Laupenstrasse 4,3008,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erv8/gruppenpraxis-dr-aljinovic-dr-aljinovic
Gruppenpraxis Dr. Aljinovic-Bissig / Dr. Diggelmann,"Worbstrasse 180, 3073 Gümligen",Worbstrasse 180,3073,Gümligen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/gumligen/ersf/gruppenpraxis-dr-aljinovic-bissig-dr-diggelmann
Gruppenpraxis Dr. Althaus / Dr. Gut-Althaus,"Unionsgasse 14, 2502 Biel",Unionsgasse 14,2502,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/erwr/gruppenpraxis-dr-althaus-dr-gut-althaus
Gruppenpraxis Dr. Amrein / Dr. Strebel,"Lüfternweg 1, 3052 Zollikofen",Lüfternweg 1,3052,Zollikofen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikofen/esfb/gruppenpraxis-dr-amrein-dr-strebel
Gruppenpraxis Dr. Anderhalden / Dr. Anderhalden,"Belpbergstrasse 51, 3110 Münsingen",Belpbergstrasse 51,3110,Münsingen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/munsingen/en97/gruppenpraxis-dr-anderhalden-dr-anderhalden
Gruppenpraxis Dr. Bachmann / Dr. Müller,"Kalchackerstrasse 106, 3047 Bremgarten bei Bern",Kalchackerstrasse 106,3047,Bremgarten bei Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bremgarten-bei-bern/eoas/gruppenpraxis-dr-bachmann-dr-muller
Gruppenpraxis Dr. Baltisberger / Dr. Baltisberger,"Wiesenstrasse 33, 4900 Langenthal",Wiesenstrasse 33,4900,Langenthal,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/langenthal/er1s/gruppenpraxis-dr-baltisberger-dr-baltisberger
Gruppenpraxis Dr. Bangerter / Dr. Leuenberger,"Bubenbergplatz 8, 3011 Bern",Bubenbergplatz 8,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/er1g/gruppenpraxis-dr-bangerter-dr-leuenberger
Gruppenpraxis Dr. Barben Halter / Dr. Halter,"Dufourstrasse 28, 3005 Bern",Dufourstrasse 28,3005,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/en5l/gruppenpraxis-dr-barben-halter-dr-halter
Gruppenpraxis Dr. Blöchlinger / Dr. Ott,"Brunnadernstrasse 62a, 3006 Bern",Brunnadernstrasse 62a,3006,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/ei7v/gruppenpraxis-dr-blochlinger-dr-ott
Gruppenpraxis Dr. Böhlen & Dr. med. M. Gabutti,"Kramgasse 82, 3011 Bern",Kramgasse 82,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erx1/gruppenpraxis-dr-bohlen-dr-med-m-gabutti
Gruppenpraxis Dr. Bosshard Durrer / Dr. Reinsch,"Marktgasse 29, 3011 Bern",Marktgasse 29,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/en9c/gruppenpraxis-dr-bosshard-durrer-dr-reinsch
Gruppenpraxis Dr. Brand / Dr. Stuker,"Kirchenfeldstrasse 31, 3005 Bern",Kirchenfeldstrasse 31,3005,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/en79/gruppenpraxis-dr-brand-dr-stuker
Gruppenpraxis Dr. Breu / Dr. Zingg,"Mattenhofstrasse 22, 3007 Bern",Mattenhofstrasse 22,3007,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esjo/gruppenpraxis-dr-breu-dr-zingg
Gruppenpraxis Dr. Brönnimann / Dr. Brönnimann,"Schwarzenburgstrasse 150, 3097 Liebefeld",Schwarzenburgstrasse 150,3097,Liebefeld,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/liebefeld/erqr/gruppenpraxis-dr-bronnimann-dr-bronnimann
Gruppenpraxis Dr. Bues Hebeisen / Dr. Hebeisen,"Aeschenbrunnmattstrasse 9, 3047 Bremgarten bei Bern",Aeschenbrunnmattstrasse 9,3047,Bremgarten bei Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bremgarten-bei-bern/erpk/gruppenpraxis-dr-bues-hebeisen-dr-hebeisen
Gruppenpraxis Dr. Cerny / Dr. Hebel,"Bahnhofstrasse 8, 3400 Burgdorf",Bahnhofstrasse 8,3400,Burgdorf,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/errt/gruppenpraxis-dr-cerny-dr-hebel
Gruppenpraxis Dr. Chatterjee-Sanz / Dr. Suker / Dr. Untersander,"Bundsacker, 3154 Rüschegg Heubach",Bundsacker,3154,Rüschegg Heubach,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/ruschegg-heubach/errw/gruppenpraxis-dr-chatterjee-sanz-dr-suker-dr-untersander
Gruppenpraxis Dr. Cordey / Dr. Hartmann Gayed,"Kirchlindachstrasse 7, 3052 Zollikofen",Kirchlindachstrasse 7,3052,Zollikofen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/zollikofen/erpn/gruppenpraxis-dr-cordey-dr-hartmann-gayed
Gruppenpraxis Dr. D'Angelo-Bart / Dr. Mösch / Dr. Weiss-Egg,"Buchenweg 2, 3292 Lyss",Buchenweg 2,3292,Lyss,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lyss/enep/gruppenpraxis-dr-d-angelo-bart-dr-mosch-dr-weiss-egg
Gruppenpraxis Dr. Dräyer / Dr. Gemsch,"Seftigenstrasse 203, 3084 Wabern",Seftigenstrasse 203,3084,Wabern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/wabern/er54/gruppenpraxis-dr-drayer-dr-gemsch
Gruppenpraxis Dr. Eberle / Dr. Lütolf,"Schänzlistrasse 63, 3013 Bern",Schänzlistrasse 63,3013,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/ers6/gruppenpraxis-dr-eberle-dr-lutolf
Gruppenpraxis Dr. Fanger Flückiger / Dr. Raabe,"Bahnhofstrasse 15, 3400 Burgdorf",Bahnhofstrasse 15,3400,Burgdorf,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/ertx/gruppenpraxis-dr-fanger-fluckiger-dr-raabe
Gruppenpraxis Dr. Ferro / Dr. Kohli,"Gutenbergstrasse 11, 3011 Bern",Gutenbergstrasse 11,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/elep/gruppenpraxis-dr-ferro-dr-kohli
Gruppenpraxis Dr. Flury / Dr. Schollenberger,"Mettlenweg 28, 2504 Biel",Mettlenweg 28,2504,Biel,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/biel/eski/gruppenpraxis-dr-flury-dr-schollenberger
Gruppenpraxis Dr. Frei-Erb / Dr. Fédière / Dr. Stucki,"Aarestrasse 34, 3600 Thun",Aarestrasse 34,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/ertq/gruppenpraxis-dr-frei-erb-dr-fediere-dr-stucki
Gruppenpraxis Dr. Frey / Dr. Locher,"Engestrasse 9, 3012 Bern",Engestrasse 9,3012,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erul/gruppenpraxis-dr-frey-dr-locher
Gruppenpraxis Dr. Frey-Revaz / Dr. Revaz Frey,"Schulhausstrasse 15, 3293 Dotzigen",Schulhausstrasse 15,3293,Dotzigen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/dotzigen/esn4/gruppenpraxis-dr-frey-revaz-dr-revaz-frey
Gruppenpraxis Dr. Friedli-Jordan / Dr. Luder,"Höheweg 2, 3800 Interlaken",Höheweg 2,3800,Interlaken,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/interlaken/eruo/gruppenpraxis-dr-friedli-jordan-dr-luder
Gruppenpraxis Dr. Gäumann / Dr. Wirz,"Schosshaldenstrasse 32, 3006 Bern",Schosshaldenstrasse 32,3006,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esiy/gruppenpraxis-dr-gaumann-dr-wirz
Gruppenpraxis Dr. Gerber Laely / Dr. Laely,"Beundengasse 9, 3250 Lyss",Beundengasse 9,3250,Lyss,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/lyss/ervb/gruppenpraxis-dr-gerber-laely-dr-laely
Gruppenpraxis Dr. Gerber / Dr. Steinhauer,"Bärenplatz 8, 3011 Bern",Bärenplatz 8,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esew/gruppenpraxis-dr-gerber-dr-steinhauer
Gruppenpraxis Dr. Gerber / Dr. Wiprächtiger,"Weltpoststrasse 16, 3015 Bern",Weltpoststrasse 16,3015,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esiw/gruppenpraxis-dr-gerber-dr-wiprachtiger
Gruppenpraxis Dr. Giani / Dr. Giani-Chon,"Sidlerstrasse 4, 3012 Bern",Sidlerstrasse 4,3012,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/ervi/gruppenpraxis-dr-giani-dr-giani-chon
Gruppenpraxis Dr. Gubler / Dr. Kühni / Dr. Salzmann / Dr. Sutter,"Kreuzgasse 17, 3076 Worb",Kreuzgasse 17,3076,Worb,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/worb/er0s/gruppenpraxis-dr-gubler-dr-kuhni-dr-salzmann-dr-sutter
Gruppenpraxis Dr. Hänggi / Dr. Hänggi / Dr. Stegmann-Hänni,"Panoramastrasse 5, 3600 Thun",Panoramastrasse 5,3600,Thun,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/thun/erw7/gruppenpraxis-dr-hanggi-dr-hanggi-dr-stegmann-hanni
Gruppenpraxis Dr. Heiniger Eggimann / Dr. Hodler,"Kistlerstrasse 23a, 3065 Bolligen",Kistlerstrasse 23a,3065,Bolligen,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bolligen/erpp/gruppenpraxis-dr-heiniger-eggimann-dr-hodler
Gruppenpraxis Dr. Hilfiker / Dr. Wallmann / Dr. Wissmann Hilfiker,"Mühlegasse 22, 3400 Burgdorf",Mühlegasse 22,3400,Burgdorf,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/burgdorf/er88/gruppenpraxis-dr-hilfiker-dr-wallmann-dr-wissmann-hilfiker
Gruppenpraxis Dr. Jäger / Dr. Jäger-Ho / Dr. Ly-Ho,"Weyermattstrasse 9, 2560 Nidau",Weyermattstrasse 9,2560,Nidau,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/nidau/ery6/gruppenpraxis-dr-jager-dr-jager-ho-dr-ly-ho
Gruppenpraxis Dr. Jordi / Dr. Löffel / Dr. Oswald / Dr. Wittwer,"Emmentalstrasse 25, 3414 Oberburg",Emmentalstrasse 25,3414,Oberburg,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/oberburg/espr/gruppenpraxis-dr-jordi-dr-loffel-dr-oswald-dr-wittwer
Gruppenpraxis Dr. Jucker / Dr. Tadic,"Laupenstrasse 8, 3008 Bern",Laupenstrasse 8,3008,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/esfv/gruppenpraxis-dr-jucker-dr-tadic
Gruppenpraxis Dr. Karajiannis / Dr. Karajiannis-Zeuner,"Effingerstrasse 14a, 3011 Bern",Effingerstrasse 14a,3011,Bern,Bern,Gruppenpraxis,https://www.onedoc.ch/de/gruppenpraxis/bern/erpt/gruppenpraxis-dr-karajiannis-dr-karajiannis-zeuner
