name,address,street,postal_code,city,canton,phone_number,professions,url,official_website,Zuweisung,Keywords,google_search_url
Chantepoulet 21,"Rue de Chantepoulet 21, 1201 Genf",Rue de Chantepoulet 21,1201,Genf,Genf,022 716 30 40,"Pädiatrie, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Windpocken | Varizellen",https://www.onedoc.ch/de/medizinische-praxis/genf/e16k/chantepoulet-21,https://cmc-ge.ch/,0,,https://www.google.ch/search?q=Chantepoulet+21+Genf
Checkpoint Genève,"Rue du Grand-Pré 9, 1202 Genf",Rue du Grand-Pré 9,1202,Genf,Genf,022 906 40 30,Hausarztmedizin (Allgemeinmedizin),https://www.onedoc.ch/de/medizinische-praxis/genf/e87l/checkpoint-geneve,https://mycheckpoint.ch/fr/emplacement/geneve/,1,référence,https://www.google.ch/search?q=Checkpoint+Genève+Genf
Cliniques du Seujet - Rive,"Cours de Rive 2, 1204 Genf",Cours de Rive 2,1204,Genf,Genf,022 888 14 14,"Allergologie und Immunologie, Allgemeine Innere Medizin, Dermatologie und Venerologie, Gynäkologie und Geburtshilfe, Akne, Couperose | Rosacea, Dermatologischer Notfall | Notfall Hautarzt, Ekzem, Entfernung von Muttermalen | Naevus Exzision, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Peeling, Psoriasis | Schuppenflechte, Warze | Warzenbehandlung",https://www.onedoc.ch/de/medizinische-praxis/genf/e6qd/cliniques-du-seujet-rive,,0,,https://www.google.ch/search?q=Cliniques+du+Seujet+-+Rive+Genf
CMSE - Centre de médecine,"Rue de Chantepoulet 21, 1201 Genf",Rue de Chantepoulet 21,1201,Genf,Genf,022 738 30 20,"Allgemeine Innere Medizin, Pneumologie",https://www.onedoc.ch/de/medizinische-praxis/genf/e44/cmse-centre-de-medecine,,0,,https://www.google.ch/search?q=CMSE+-+Centre+de+médecine+Genf
Crêts de Champel Centre CMCH,"Chemin des Crêts de Champel 12, 1206 Genf",Chemin des Crêts de Champel 12,1206,Genf,Genf,077 492 88 89,Osteopathie,https://www.onedoc.ch/de/medizinische-praxis/genf/e9et/crets-de-champel-centre-cmch,https://www.cmchampel.ch/,0,,https://www.google.ch/search?q=Crêts+de+Champel+Centre+CMCH+Genf
"DiaCenTRE, Maison du Diabète","Route de Chêne 125, 1224 Chêne-Bougeries",Route de Chêne 125,1224,Chêne-Bougeries,Genf,022 705 11 88,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/e8bn/diacentre-maison-du-diabete,,0,,"https://www.google.ch/search?q=DiaCenTRE,+Maison+du+Diabète+Chêne-Bougeries"
Docteur Vincent Bourquin,"Avenue du Bouchet 2bis, 1209 Genf",Avenue du Bouchet 2bis,1209,Genf,Genf,022 552 64 10,Nephrologie,https://www.onedoc.ch/de/medizinische-praxis/genf/e1dt/docteur-vincent-bourquin,,0,,https://www.google.ch/search?q=Docteur+Vincent+Bourquin+Genf
Domicile,"(A domicile), 1206 Genf",(A domicile),1206,Genf,Genf,079 768 45 97,"Pädiatrie, Entwicklungsbegleitung, Vorsorgeuntersuchung bei Kindern | Pädiatrische Vorsorgeuntersuchung | Entwicklungskontrolle",https://www.onedoc.ch/de/medizinische-praxis/genf/e4mv/domicile,https://www.geneve.ch/themes/civil-parcours-vie/documents-civil-identite/domicile-residence,1,référence,https://www.google.ch/search?q=Domicile+Genf
Dr Frédéric Heymans FMH Oto-Rhino-Laryngologie (ORL),"Rue Neuve-du-Molard 17, 1204 Genf",Rue Neuve-du-Molard 17,1204,Genf,Genf,022 810 86 11,"HNO (Hals-, Nasen-, Ohrenheilkunde)",https://www.onedoc.ch/de/medizinische-praxis/genf/e1bm/dr-frederic-heymans-fmh-oto-rhino-laryngologie-orl,https://www.cabinet-orl-geneve.ch/,0,,https://www.google.ch/search?q=Dr+Frédéric+Heymans+FMH+Oto-Rhino-Laryngologie+(ORL)+Genf
Dr Pierrick Campanini,"Rue du Nant 6, 1207 Genf",Rue du Nant 6,1207,Genf,Genf,022 718 03 86,Allgemeine Innere Medizin,https://www.onedoc.ch/de/medizinische-praxis/genf/e1ad/dr-pierrick-campanini,,0,,https://www.google.ch/search?q=Dr+Pierrick+Campanini+Genf
Drs. D'Angelo et Guglielmi - Cabinet de Gastroentérologie Rive Droite,"Rue de Lyon 77, 1203 Genf",Rue de Lyon 77,1203,Genf,Genf,022 512 62 62,"Allgemeine Innere Medizin, Gastroenterologie",https://www.onedoc.ch/de/medizinische-praxis/genf/e6ja/drs-d-angelo-et-guglielmi-cabinet-de-gastroenterologie-rive-droite,https://gastrorivedroite.ch/,0,,https://www.google.ch/search?q=Drs.+D'Angelo+et+Guglielmi+-+Cabinet+de+Gastroentérologie+Rive+Droite+Genf
"Ehrensperger-Cuénod Suzanne Jane, FMH psychiatrie et psychothérapie","Boulevard des Philosophes 21, 1205 Genf",Boulevard des Philosophes 21,1205,Genf,Genf,022 329 64 66,"Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/ey6/ehrensperger-cuenod-suzanne-jane-fmh-psychiatrie-et-psychotherapie,,0,,"https://www.google.ch/search?q=Ehrensperger-Cuénod+Suzanne+Jane,+FMH+psychiatrie+et+psychothérapie+Genf"
FMH psychiatrie et psychothérapie,"Rue de la Scie 2, 1207 Genf",Rue de la Scie 2,1207,Genf,Genf,022 786 44 00,Kinder- und Jugendpsychiatrie,https://www.onedoc.ch/de/medizinische-praxis/genf/e8p/fmh-psychiatrie-et-psychotherapie,https://www.siwf.ch/fr/formation-postgraduee/titres-specialiste-formations/psychiatrie-et-psychotherapie.cfm,0,,https://www.google.ch/search?q=FMH+psychiatrie+et+psychothérapie+Genf
"FMH psychiatrie et psychothérapie, Dr. Silvia Hofer-Klein","Boulevard des Tranchées 48, 1206 Genf",Boulevard des Tranchées 48,1206,Genf,Genf,022 346 26 36,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/ex8j/fmh-psychiatrie-et-psychotherapie-dr-silvia-hofer-klein,,0,,"https://www.google.ch/search?q=FMH+psychiatrie+et+psychothérapie,+Dr.+Silvia+Hofer-Klein+Genf"
Garde pédiatrique de La Tour,"Avenue J.-D.-Maillard 3, 1217 Meyrin",Avenue J.-D.-Maillard 3,1217,Meyrin,Genf,022 719 61 00,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/meyrin/eqcq/garde-pediatrique-de-la-tour,https://pediatre-ge.ch/services-de-garde/,0,,https://www.google.ch/search?q=Garde+pédiatrique+de+La+Tour+Meyrin
Garde pédiatrique des Eaux-Vives,"Avenue de la Gare-des- Eaux-Vives 3, 1207 Genève",Avenue de la Gare-des- Eaux-Vives 3,1207,Genève,Genf,022 737 47 57,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/geneve/eqcs/garde-pediatrique-des-eaux-vives,https://www.swissmedical.net/fr/centres-medicaux/eaux-vives/centres/garde-pediatrique,0,,https://www.google.ch/search?q=Garde+pédiatrique+des+Eaux-Vives+Genève
Garde pédiatrique du Petit-Lancy,"Route du Pont Butin 70, 1213 Lancy",Route du Pont Butin 70,1213,Lancy,Genf,0844 022 022,Pädiatrie,https://www.onedoc.ch/de/medizinische-praxis/lancy/eqcr/garde-pediatrique-du-petit-lancy,https://www.gplancy.ch/,0,,https://www.google.ch/search?q=Garde+pédiatrique+du+Petit-Lancy
Geneva Orthopedics- Clinique orthopédique Genève,"Chemin des Grangettes 7, 1224 Chêne-Bougeries",Chemin des Grangettes 7,1224,Chêne-Bougeries,Genf,022 545 80 65,"Chirurgie, Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/chene-bougeries/eydd/geneva-orthopedics-clinique-orthopedique-geneve,https://genevaorthopedics.ch/,0,,https://www.google.ch/search?q=Geneva+Orthopedics-+Clinique+orthopédique+Genève+Chêne-Bougeries
Genève Ophtalmologie,"Avenue du Mail 22, 1205 Genf",Avenue du Mail 22,1205,Genf,Genf,022 800 06 06,"Augenchirurgie, Augenheilkunde, Orthoptik, Augencheck | Untersuchung der Sehkraft | Visustest, Glaukom | Grüner Star, Katarakt | Grauer Star, Pädiatrische Ophthalmologie, Sehtest für den Führerschein",https://www.onedoc.ch/de/medizinische-praxis/genf/e8cx/geneve-ophtalmologie,https://www.hug.ch/ophtalmologie,1,référence,https://www.google.ch/search?q=Genève+Ophtalmologie+Genf
Groupe Médical Avanchet-Parc -Adultes,"Rue du Grand Bay 15, 1220 Vernier",Rue du Grand Bay 15,1220,Vernier,Genf,022 979 09 20,"Allgemeine Innere Medizin, Infektiologie, Aktualisierung des Impfbuchs, Humane Papillomaviren Impfung (HPV) | Gebärmutterhalskrebsimpfung, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/vernier/e9zy/groupe-medical-avanchet-parc-adultes,,0,,https://www.google.ch/search?q=Groupe+Médical+Avanchet-Parc+-Adultes+Vernier
Groupe Médical Lausanne-Prieuré,"Rue de Lausanne 54, 1202 Genf",Rue de Lausanne 54,1202,Genf,Genf,022 715 08 50,"Allgemeine Innere Medizin, Endokrinologie und Diabetologie, Psychosomatische und psychosoziale Medizin, Suchtmedizin, Tropen- und Reisemedizin, Diabetes, Diabetes mellitus Typ 1, Diabetes mellitus Typ 2, Gestationsdiabetes | Schwangerschaftsdiabetes, Nikotinabhängigkeit | Nikotinberatung | Nikotinsucht | Nikotinabusus, Rauchstopp, Screening auf Diabetes, Sucht",https://www.onedoc.ch/de/medizinische-praxis/genf/eqop/groupe-medical-lausanne-prieure,,0,,https://www.google.ch/search?q=Groupe+Médical+Lausanne-Prieuré+Genf
GynOUS Genève,"Route de Chêne 11, 1207 Genf",Route de Chêne 11,1207,Genf,Genf,022 314 08 22,"Gynäkologie und Geburtshilfe, Perinatalmedizin, Geburt, Geburtsvorbereitung, Kolposkopie | Scheidenspiegelung, Schwangerschaftsultraschall, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Verhütung",https://www.onedoc.ch/de/medizinische-praxis/genf/ebbqi/gynous-geneve,https://gynous.ch/centre/geneve/,0,,https://www.google.ch/search?q=GynOUS+Genève+Genf
Gyn & Sens,"Rue Jacques-Grosselin 8, 1227 Carouge",Rue Jacques-Grosselin 8,1227,Carouge,Genf,022 500 70 10,"Akupunktur, Aromatherapie, Aurikulotherapie, Farbtherapie, Homöopathie, Osteopathie, Traditionelle Chinesische Medizin (TCM), WAM Pflanzenheilkunde",https://www.onedoc.ch/de/medizinische-praxis/carouge/ebaem/gyn-sens,,0,,https://www.google.ch/search?q=Gyn+&+Sens+Carouge
Hanadi SOUIAI | CorporL Therapy,"Route François-Peyrot 34, 1218 Le Grand-Saconnex",Route François-Peyrot 34,1218,Le Grand-Saconnex,Genf,076 544 67 76,"Cranio Sacral-Therapie, Klassische Massage, Therapeutische Massage",https://www.onedoc.ch/de/medizinische-praxis/le-grand-saconnex/ebae2/hanadi-souiai-corporl-therapy,,0,,https://www.google.ch/search?q=Hanadi+SOUIAI+|+CorporL+Therapy+Le+Grand-Saconnex
Health Garden & Wellness - Champel,"Avenue Krieg 4, 1208 Genf",Avenue Krieg 4,1208,Genf,Genf,078 318 19 88,"Akupunktur, An-Mo/Tuina-Massage, Atlas Therapie, Aurikulotherapie, Klassische Massage, Manuelle Lymphdrainage, Medizinische Massage, Naturheilkunde (TCM), Pflanzenheilkunde (TCM), Reflexologie, Therapeutische Massage, Traditionelle Chinesische Medizin (TCM)",https://www.onedoc.ch/de/medizinische-praxis/genf/e9mf/health-garden-wellness-champel,,0,,https://www.google.ch/search?q=Health+Garden+&+Wellness+-+Champel+Genf
Health Garden & Wellness - Genève Centre,"Rue de Chantepoulet 9, 1201 Genf",Rue de Chantepoulet 9,1201,Genf,Genf,022 788 33 33,"Akupunktur, An-Mo/Tuina-Massage, Atlas Therapie, Aurikulotherapie, Klassische Massage, Kosmetik, Manuelle Lymphdrainage, Medizinische Massage, Naturheilkunde (TCM), Pflanzenheilkunde (TCM), Reflexologie, Relaxation, Therapeutische Massage, Traditionelle Chinesische Medizin (TCM)",https://www.onedoc.ch/de/medizinische-praxis/genf/e1bd/health-garden-wellness-geneve-centre,https://www.healthgardenwellness.ch/,0,,https://www.google.ch/search?q=Health+Garden+&+Wellness+-+Genève+Centre+Genf
Hôpital de La Tour - Meyrin,"Avenue J.-D.-Maillard 3, 1217 Meyrin",Avenue J.-D.-Maillard 3,1217,Meyrin,Genf,022 719 60 65,Kinderchirurgie,https://www.onedoc.ch/de/medizinische-praxis/meyrin/e7ee/hopital-de-la-tour-meyrin,https://www.la-tour.ch/fr,1,pour médecins,https://www.google.ch/search?q=Hôpital+de+La+Tour+-+Meyrin
"Huard Claude, Médecin praticien","Rue Docteur-Alfred-Vincent 17, 1201 Genf",Rue Docteur-Alfred-Vincent 17,1201,Genf,Genf,022 338 21 70,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/genf/e3q/huard-claude-medecin-praticien,,0,,"https://www.google.ch/search?q=Huard+Claude,+Médecin+praticien+Genf"
HUG - NATIONS,"La Voie-Creuse 16, 1202 Genf",La Voie-Creuse 16,1202,Genf,Genf,022 372 01 58,Hausarztmedizin (Allgemeinmedizin),https://www.onedoc.ch/de/medizinische-praxis/genf/ebbqt/hug-nations,https://www.hug.ch/en,0,,https://www.google.ch/search?q=HUG+-+NATIONS+Genf
HyP hypnose et physiothérapie Sandrine Saint-Aubert,"Rue du Général-Dufour 19, 1204 Genf",Rue du Général-Dufour 19,1204,Genf,Genf,077 531 16 97,"Hypnotherapie, Physiotherapie, Schmerztherapie, Gleichgewichtstraining, Nackenschmerzen, Physiotherapie bei neurologischen Erkrankungen, Rehabilitation des Bewegungsapparates | Muskuloskelettale Rehabilitation",https://www.onedoc.ch/de/medizinische-praxis/genf/e9qm/hyp-hypnose-et-physiotherapie-sandrine-saint-aubert,https://hyp.primesante.com/,0,,https://www.google.ch/search?q=HyP+hypnose+et+physiothérapie+Sandrine+Saint-Aubert+Genf
La Colline Centre de Chirurgie de la Main & du Poignet,"Avenue de la Roseraie 76A, 1205 Genf",Avenue de la Roseraie 76A,1205,Genf,Genf,022 702 24 01,"Chirurgie, Ergotherapie, Handchirurgie, Krankenpflege, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/genf/e3i/la-colline-centre-de-chirurgie-de-la-main-du-poignet,,0,,https://www.google.ch/search?q=La+Colline+Centre+de+Chirurgie+de+la+Main+&+du+Poignet+Genf
Ladies First - Clinique de la Femme,"Chemin De-Maisonneuve 14b, 1219 Vernier",Chemin De-Maisonneuve 14b,1219,Vernier,Genf,022 512 10 30,"Akupunktur, Beckenbodenrehabilitation, Diätetik, Gynäkologie und Geburtshilfe, Hebammen, Manuelle Lymphdrainage, Medizinische Hypnose, Physiotherapie, Plastische, rekonstruktive und ästhetische Chirurgie, Sexologie, Therapeutische Massage, Geburt, Geburtsvorbereitung, Hormonanalyse, Schwangerschaftsvorsorge | Schwangerschaftsuntersuchung, Stillberatung",https://www.onedoc.ch/de/medizinische-praxis/vernier/e9y0/ladies-first-clinique-de-la-femme,,0,,https://www.google.ch/search?q=Ladies+First+-+Clinique+de+la+Femme+Vernier
Leman Aesthetic Clinic Genève,"Place des Eaux-Vives 6, 1207 Genf",Place des Eaux-Vives 6,1207,Genf,Genf,022 346 59 56,"Kosmetik, Plastische, rekonstruktive und ästhetische Chirurgie, Ästhetische Medizin, Anti-Falten-Behandlung, Brustimplantat | Brustvergrösserung, Brustrekonstruktion, Brustverkleinerung, Facelifting, Fettabsaugung | Liposuktion, Injektion von Botulinumtoxin | Botox, Injektion von Hyaluronsäure, Injektion von plättchenreichem Plasma | PRP | Vampire Lift, Lipofilling | | Lipostruktur, Morphologische und Anti-Aging-Medizin, Peeling, Rhinoplastik | Nasenoperation",https://www.onedoc.ch/de/medizinische-praxis/genf/ec03/leman-aesthetic-clinic-geneve,https://leman-clinic.ch/,1,référence,https://www.google.ch/search?q=Leman+Aesthetic+Clinic+Genève+Genf
Les Psy Réunis,"Rue Muzy 10, 1207 Genf",Rue Muzy 10,1207,Genf,Genf,022 722 10 40,Hypnotherapie,https://www.onedoc.ch/de/medizinische-praxis/genf/e9a1/les-psy-reunis,https://lespsyreunis.ch/,0,,https://www.google.ch/search?q=Les+Psy+Réunis+Genf
Maison de Santé Meinier,"Chemin du Stade 8, 1252 Meinier",Chemin du Stade 8,1252,Meinier,Genf,022 752 65 44,"Akupunktur, Allgemeine Innere Medizin, Aurikulotherapie, Pädiatrie, Allergische Rhinitis | Heuschnupfen, Hausärztlicher Notfall, Herz-Kreislauf-Prävention | CardioCheck, Impfungen bei Kindern | Impfungen bei Säuglingen | Impfberatung Pädiatrie, Stillen, Vorsorgeuntersuchung bei Kindern | Pädiatrische Vorsorgeuntersuchung | Entwicklungskontrolle, Vorsorgeuntersuchung | Check up",https://www.onedoc.ch/de/medizinische-praxis/meinier/e71w/maison-de-sante-meinier,https://maisonsantemeinier.ch/,1,référence,https://www.google.ch/search?q=Maison+de+Santé+Meinier
"Massa Saluzzo Giovanna, Médecine esthétique","Rue de l'Arquebuse 7, 1204 Genf",Rue de l'Arquebuse 7,1204,Genf,Genf,022 539 12 73,"Allgemeine Innere Medizin, Hausarztmedizin (Allgemeinmedizin)",https://www.onedoc.ch/de/medizinische-praxis/genf/es95/massa-saluzzo-giovanna-medecine-esthetique,https://cliniquematignon.ch/membre/dr-giovanna-massa-saluzzo/,1,référence,"https://www.google.ch/search?q=Massa+Saluzzo+Giovanna,+Médecine+esthétique+Genf"
Medbase Lancy Pont-Rouge,"Place de Pont-Rouge 5, 1212 Lancy",Place de Pont-Rouge 5,1212,Lancy,Genf,022 709 04 00,"Allgemeine Innere Medizin, COVID-19 Test, Endokrinologie und Diabetologie, Hausarztmedizin (Allgemeinmedizin), Kardiologie, Sportmedizin, Diabetes, Diabetes mellitus Typ 1, Diabetes mellitus Typ 2, Elektrokardiogramm (EKG), Ergometrie | Belastungstest | Leistungstest, Gestationsdiabetes | Schwangerschaftsdiabetes, Holter EKG | Langzeit-EKG, Insulinpumpe, Schilddrüsenknoten, Schilddrüsenunterfunktion | Hypothyreose, Schilddrüsenüberfunktion | Hyperthyreose",https://www.onedoc.ch/de/medizinische-praxis/lancy/e3e3/medbase-lancy-pont-rouge,https://www.medbase.ch/fr/les-centres/detail/medbase-lancy-pont-rouge/,0,,https://www.google.ch/search?q=Medbase+Lancy+Pont-Rouge
Médecine Maternelle - Hôpital de La Tour – Bâtiment B12,"Avenue J.-D.-Maillard 3, 1217 Meyrin",Avenue J.-D.-Maillard 3,1217,Meyrin,Genf,022 719 78 11,Maternale Medizin,https://www.onedoc.ch/de/medizinische-praxis/meyrin/eqah/medecine-maternelle-hopital-de-la-tour-batiment-b12,,0,,https://www.google.ch/search?q=Médecine+Maternelle+-+Hôpital+de+La+Tour+–+Bâtiment+B12+Meyrin
Neuro Centre Seujet,"Quai du Seujet 30, 1201 Genf",Quai du Seujet 30,1201,Genf,Genf,022 716 03 62,"Akupunktur, Medizinische Hypnose, Physiotherapie, Atemphysiotherapie, Physiotherapie bei neurologischen Erkrankungen",https://www.onedoc.ch/de/medizinische-praxis/genf/e9nu/neuro-centre-seujet,,0,,https://www.google.ch/search?q=Neuro+Centre+Seujet+Genf
Nour Center,"Rue de Lyon 77, 1203 Genf",Rue de Lyon 77,1203,Genf,Genf,022 338 16 60,"COVID-19 Test, Gynäkologie und Geburtshilfe",https://www.onedoc.ch/de/medizinische-praxis/genf/e1z9/nour-center,,0,,https://www.google.ch/search?q=Nour+Center+Genf
"Office Médico-Pédagogique, Rive droite - Cabinet Dr. Liso Navarro Ana Angela","Rue de Malatrex 14, 1201 Genf",Rue de Malatrex 14,1201,Genf,Genf,022 388 11 66,"Kinder- und Jugendpsychiatrie, Psychiatrie, Psychotherapie",https://www.onedoc.ch/de/medizinische-praxis/genf/eykj/office-medico-pedagogique-rive-droite-cabinet-dr-liso-navarro-ana-angela,,0,,"https://www.google.ch/search?q=Office+Médico-Pédagogique,+Rive+droite+-+Cabinet+Dr.+Liso+Navarro+Ana+Angela+Genf"
Ophtalmologie Cornavin,"Rue du Mont-Blanc 22, 1201 Genf",Rue du Mont-Blanc 22,1201,Genf,Genf,022 738 15 15,"Augenchirurgie, Augenheilkunde, Altersbedingte Makuladegeneration | AMD, Augencheck | Untersuchung der Sehkraft | Visustest, Brille, Chirurgie der Myopie | Chirurgie der Kurzsichtigkeit, Glaukom | Grüner Star, Katarakt | Grauer Star, Katarakt-Chirurgie | Grauer Star-Operation, Lasik | Augenlaserbehandlung, Pädiatrische Ophthalmologie, Refraktive Chirurgie, Sehtest für den Führerschein",https://www.onedoc.ch/de/medizinische-praxis/genf/e8b9/ophtalmologie-cornavin,,0,,https://www.google.ch/search?q=Ophtalmologie+Cornavin+Genf
Orthodontie Lancy,"Route de Chancy 59, 1213 Onex",Route de Chancy 59,1213,Onex,Genf,022 870 02 22,,https://www.onedoc.ch/de/medizinische-praxis/onex/e89t/orthodontie-lancy,,0,,https://www.google.ch/search?q=Orthodontie+Lancy+Onex
PhysioTerreHappy,"Rue François-Perréard 4, 1225 Chêne-Bourg",Rue François-Perréard 4,1225,Chêne-Bourg,Genf,078 209 11 39,,https://www.onedoc.ch/de/medizinische-praxis/chene-bourg/eqsk/physioterrehappy,https://www.physiotherapievergleich.ch/d/physiotherapie-praxen/physioterrehappy-cathy-galtier-cornette-d:mgheSjN2V,0,,https://www.google.ch/search?q=PhysioTerreHappy+Chêne-Bourg
Plainpalais Centre SainBiOstéOse,"Avenue Henri-Dunant 2, 1205 Genf",Avenue Henri-Dunant 2,1205,Genf,Genf,077 492 88 89,Osteopathie,https://www.onedoc.ch/de/medizinische-praxis/genf/e9dp/plainpalais-centre-sainbiosteose,,0,,https://www.google.ch/search?q=Plainpalais+Centre+SainBiOstéOse+Genf
Praxis Dr. med. Chick Grégoire,"Avenue Jacob-Daniel Maillard 3, 1217 Meyrin",Avenue Jacob-Daniel Maillard 3,1217,Meyrin,Genf,022 719 61 44,"Handchirurgie, Orthopädische Chirurgie",https://www.onedoc.ch/de/medizinische-praxis/meyrin/etft/praxis-dr-med-chick-gregoire,,0,,https://www.google.ch/search?q=Praxis+Dr.+med.+Chick+Grégoire+Meyrin
Praxis Georgiou Georgios,"Avenue Blanc 51, 1202 Genf",Avenue Blanc 51,1202,Genf,Genf,022 716 20 81,Hämatologie,https://www.onedoc.ch/de/medizinische-praxis/genf/eth6/praxis-georgiou-georgios,,0,,https://www.google.ch/search?q=Praxis+Georgiou+Georgios+Genf
